word_count,num_links,spam_words,is_fraud
2092,0,8,0
47,0,0,0
9,0,0,0
24,0,0,0
1294,0,4,0
1,0,0,0
22,0,0,0
8,0,0,0
31,0,0,0
14,0,0,0
84,0,1,0
66,0,1,0
26,0,0,0
45,0,0,0
31,0,0,0
21,0,1,0
1,0,0,0
4,0,0,0
9,0,0,0
3,0,0,0
235,0,3,0
2,0,0,0
8,0,0,0
5,0,0,0
3,0,0,0
13,0,0,0
2,0,0,0
21,0,0,0
37,0,0,0
385,0,0,0
202,0,1,0
1,0,0,0
7,0,0,0
1055,1,4,0
1,0,0,0
60,0,0,0
1,0,0,0
19,0,0,0
52,0,0,0
10,0,0,0
1,0,0,0
6,0,0,0
13,0,0,0
36,0,0,0
10,0,0,0
6,0,0,0
17,0,0,0
16,0,0,0
157,0,1,0
1,0,0,0
42,0,0,0
6,0,0,0
38,0,0,0
17,0,0,0
40,0,0,0
1,0,0,0
32,0,0,0
6,0,0,0
41,0,0,0
7,0,0,0
20,0,0,0
32,0,0,0
96,0,2,0
53,0,0,0
41,0,0,0
9,0,0,0
3,0,0,0
16,0,0,0
5,0,0,0
656,0,3,0
4,0,0,0
59,0,0,0
16,0,0,0
6,0,0,0
28,0,0,0
10,0,0,0
765,0,2,0
6,0,0,0
3,0,0,0
3,0,0,0
24,0,0,0
26,0,0,0
28,0,0,0
5,0,0,0
843,0,1,0
22,0,0,0
6,0,0,0
24,0,0,0
15,0,0,0
13,0,0,0
44,0,0,0
1,0,0,0
20,0,0,0
10,0,0,0
5,0,0,0
1,0,0,0
23,0,0,0
31,0,0,0
3,0,0,0
38,0,0,0
15,0,0,0
20,0,0,0
10,0,0,0
71,0,0,0
2,0,0,0
4,0,0,0
53,0,0,0
16,0,0,0
2,0,0,0
11,0,0,0
673,0,4,0
8,0,0,0
1,0,0,0
34,0,0,0
110,0,0,0
6,0,0,0
8,0,0,0
11,0,0,0
10,0,0,0
16,0,0,0
630,0,0,0
97,0,2,0
1,0,0,0
4,0,0,0
21,0,0,0
11,0,0,0
681,0,5,0
2,0,0,0
10,0,1,0
34,0,0,0
1,0,0,0
18,0,0,0
15,0,0,0
17,0,0,0
17,0,0,0
20,0,0,0
189,0,1,0
28,0,0,0
18,0,0,0
349,0,2,0
3,0,0,0
642,0,1,0
1,0,0,0
3,0,0,0
18,0,0,0
45,0,0,0
12,0,0,0
29,0,2,0
4,0,0,0
4,0,0,0
1,0,0,0
382,0,2,0
10,0,0,0
22,0,0,0
1,0,0,0
10,0,0,0
34,0,0,0
4,0,0,0
139,0,0,0
68,0,0,0
1,0,0,0
13,0,0,0
25,0,0,0
40,0,0,0
21,0,0,0
6,0,0,0
7,0,0,0
20,0,0,0
1,0,0,0
9,0,0,0
9,0,0,0
11,0,0,0
1,0,0,0
28,0,0,0
2,0,0,0
28,0,0,0
9,0,0,0
10,0,0,0
13,0,0,0
6,0,0,0
8,0,0,0
7,0,0,0
1,0,0,0
39,0,0,0
1071,0,1,0
21,0,0,0
41,0,0,0
1975,1,7,0
5,0,0,0
2,0,0,0
385,2,0,0
41,0,0,0
35,0,0,0
10,0,0,0
40,0,0,0
33,0,0,0
4,0,0,0
32,0,0,0
3,0,0,0
209,0,0,0
28,0,0,0
4,0,0,0
2599,0,9,0
10,0,0,0
8,0,0,0
7,0,0,0
5,0,0,0
13,0,0,0
30,0,0,0
17,0,0,0
8,0,0,0
31,0,0,0
1,0,0,0
84,0,0,0
330,0,0,0
5,0,0,0
9,0,0,0
15,0,0,0
1,0,0,0
6,0,0,0
5,0,0,0
16,0,0,0
51,0,0,0
46,0,0,0
4,0,0,0
1057,0,5,0
2,0,0,0
5,0,0,0
113,1,0,0
5,0,0,0
22,0,0,0
7,0,0,0
7,0,0,0
1,0,0,0
23,0,1,0
1,0,0,0
11,0,0,0
2,0,0,0
1,0,0,0
19,0,0,0
7,0,0,0
2,0,0,0
26,0,0,0
15,0,0,0
31,0,0,0
61,0,0,0
5,0,0,0
119,0,1,0
1,0,0,0
20,0,0,0
16,0,0,0
3,0,0,0
39,0,0,0
159,0,0,0
1,0,0,0
110,0,0,0
21,0,0,0
191,0,0,0
2,0,0,0
18,0,0,0
59,0,0,0
7,0,0,0
767,0,6,0
4,0,0,0
5,0,0,0
74,0,1,0
178,0,0,0
4,0,0,0
3,0,0,0
14,0,0,0
6,0,0,0
24,0,0,0
1,0,0,0
1,0,0,0
7,0,0,0
8,0,0,0
19,0,0,0
18,0,0,0
8,0,0,0
23,0,0,0
8,0,0,0
7,0,0,0
16,0,0,0
41,0,0,0
23,0,0,0
17,0,0,0
10,0,0,0
14,0,0,0
1,0,0,0
1,0,0,0
42,0,0,0
47,0,0,0
15,0,0,0
13,0,0,0
42,0,0,0
9,0,0,0
2,0,0,0
29,0,0,0
1,0,0,0
59,0,0,0
5,0,0,0
1828,0,4,0
9,0,0,0
129,0,2,0
31,0,0,0
13,0,0,0
8,0,0,0
40,0,0,0
54,0,0,0
4,0,0,0
12,0,0,0
318,0,0,0
210,0,1,0
18,0,0,0
33,0,0,0
61,0,0,0
273,0,0,0
22,0,0,0
2,0,0,0
10,0,0,0
13,0,0,0
1,0,0,0
11,0,0,0
1,0,0,0
6,0,0,0
28,0,0,0
11,0,0,0
47,0,2,0
5,0,0,0
1,0,0,0
110,0,1,0
12,0,0,0
62,0,0,0
33,0,0,0
3,0,0,0
1,0,0,0
2,0,0,0
20,0,0,0
4,0,0,0
117,0,1,0
17,0,0,0
681,1,4,0
1,0,0,0
43,0,0,0
1,0,0,0
5,0,0,0
10,0,0,0
1,0,0,0
16,0,0,0
19,0,0,0
1,0,0,0
30,0,0,0
15,0,0,0
31,0,1,0
52,0,0,0
17,0,0,0
43,0,0,0
14,0,0,0
1,0,0,0
4152,0,24,0
2,0,0,0
5,0,0,0
541,1,2,0
65,0,0,0
29,0,0,0
24,0,0,0
140,0,2,0
1,0,0,0
8,0,0,0
15,0,0,0
8,0,0,0
52,0,0,0
1,0,0,0
24,0,0,0
5,0,0,0
4,0,0,0
4,0,0,0
1,0,0,0
16,0,0,0
15,0,0,0
20,0,0,0
20,0,0,0
16,0,0,0
1,0,0,0
110,0,0,0
843,0,3,0
5,0,0,0
1861,0,1,0
31,0,0,0
8,0,0,0
5,0,0,0
13,0,0,0
10,0,0,0
2,0,0,0
43,0,0,0
5,0,0,0
18,0,1,0
2,0,0,0
9,0,0,0
6,0,0,0
1,0,0,0
107,0,0,0
7,0,0,0
16,0,0,0
85,0,0,0
4,0,0,0
2,0,0,0
7,0,0,0
22,0,0,0
19,0,0,0
57,0,0,0
14,0,0,0
12,0,0,0
42,0,0,0
1,0,0,0
412,1,1,0
21,0,0,0
23,0,0,0
817,1,1,0
4,0,0,0
17,0,0,0
1,0,0,0
74,0,0,0
11,0,0,0
6,0,0,0
19,0,0,0
39,0,0,0
2,0,0,0
6,0,0,0
4,0,0,0
17,0,0,0
1,0,0,0
7,0,0,0
22,0,0,0
1,0,0,0
1,0,0,0
79,0,0,0
11,0,0,0
18,0,0,0
35,0,0,0
9,0,0,0
16,0,0,0
33,0,0,0
1,0,0,0
18,0,0,0
13,0,0,0
10,0,0,0
8,0,0,0
1,0,0,0
112,0,0,0
13,0,0,0
144,1,0,0
28,0,0,0
25,0,0,0
4,0,0,0
132,0,0,0
66,0,0,0
1,0,0,0
29,0,0,0
3,0,0,0
20,0,0,0
5,0,0,0
56,0,0,0
1,0,0,0
2992,5,14,0
2,0,0,0
1,0,0,0
13,0,0,0
11,0,0,0
31,0,0,0
1,0,0,0
41,0,0,0
18,0,0,0
6,0,0,0
14,0,0,0
29,0,0,0
11,0,0,0
2747,2,6,0
953,8,3,0
831,0,3,0
23,0,0,0
21,0,0,0
109,0,1,0
8,0,0,0
27,0,0,0
1,0,0,0
19,0,0,0
26,0,0,0
3,0,0,0
7,0,0,0
4,0,0,0
11,0,0,0
40,0,1,0
6,0,0,0
5,0,0,0
8,0,0,0
16,0,0,0
62,0,0,0
17,0,0,0
12,0,0,0
11,0,0,0
23,0,0,0
9,0,0,0
3,0,0,0
5,0,0,0
20,0,0,0
23,0,0,0
11,0,0,0
28,0,0,0
18,0,0,0
12,0,0,0
1,0,0,0
5138,2,45,0
72,0,0,0
2,0,0,0
10,0,0,0
6,0,0,0
206,0,0,0
58,0,0,0
1,0,0,0
18,0,0,0
10,0,0,0
1,0,0,0
15,0,0,0
1,0,0,0
21,0,0,0
32,0,0,0
89,0,0,0
9,0,0,0
35,0,0,0
3,0,0,0
49,0,0,0
27,0,0,0
16,0,0,0
2,0,0,0
395,1,0,0
13,0,0,0
1,0,0,0
9,0,0,0
11,0,0,0
106,0,0,0
13,0,0,0
70,0,0,0
973,0,5,0
4,0,0,0
5,0,0,0
14,0,0,0
28,0,0,0
42,0,0,0
17,0,0,0
1,0,0,0
34,0,0,0
4,0,0,0
13,0,0,0
25,0,0,0
21,0,0,0
10,0,0,0
1,0,0,0
5,0,0,0
3,0,0,0
30,0,0,0
20,0,0,0
1,0,0,0
66,0,0,0
1,0,0,0
88,0,0,0
6,0,0,0
8,0,0,0
1,0,0,0
3,0,0,0
39,0,0,0
196,0,0,0
2,0,0,0
8,0,0,0
7,0,0,0
19,0,0,0
21,0,0,0
15,0,0,0
11,0,0,0
2,0,0,0
2,0,0,0
31,0,0,0
1,0,0,0
6,0,0,0
2,0,0,0
4,0,0,0
12,0,0,0
11,0,0,0
518,1,3,0
5,0,0,0
27,0,0,0
36,0,0,0
16,0,0,0
22,0,0,0
99,0,0,0
1,0,0,0
18,0,0,0
48,0,0,0
4,0,0,0
315,1,12,0
44,0,0,0
2,0,0,0
12,0,0,0
122,0,0,0
1,0,0,0
16,0,0,0
27,0,0,0
11,0,0,0
9,0,0,0
16,0,0,0
31,0,0,0
1,0,0,0
341,1,0,0
1,0,0,0
7,0,0,0
18,0,0,0
9,0,0,0
35,0,0,0
31,0,1,0
58,0,0,0
99,0,1,0
1,0,0,0
2,0,0,0
11,0,0,0
4,0,0,0
2,0,0,0
21,0,1,0
1,0,0,0
1,0,0,0
41,0,0,0
6,0,0,0
20,0,0,0
12,0,0,0
514,0,3,0
29,0,0,0
4,0,0,0
76,0,0,0
6,0,0,0
16,0,0,0
54,0,0,0
1,0,0,0
989,0,1,0
1,0,0,0
1,0,0,0
10,0,0,0
9,0,0,0
11,0,0,0
19,0,0,0
18,0,0,0
10,0,0,0
5,0,0,0
1,0,0,0
48,0,1,0
2,0,0,0
6,0,0,0
18,0,0,0
8,0,0,0
8,0,0,0
4,0,0,0
11,0,0,0
688,0,4,0
77,0,0,0
12,0,0,0
9,0,0,0
1611,1,7,0
1,0,0,0
10,0,0,0
3,0,0,0
1,0,0,0
14,0,0,0
7,0,0,0
2,0,0,0
6,0,0,0
21,0,0,0
8,0,0,0
17,0,0,0
23,0,0,0
24,0,0,0
32,0,0,0
98,0,0,0
25,0,0,0
11,0,0,0
10,0,0,0
15,0,0,0
10,0,0,0
25,0,0,0
24,0,0,0
9,0,0,0
169,0,0,0
12,0,0,0
70,0,0,0
1,0,0,0
9,0,0,0
6,0,0,0
6,0,0,0
36,0,0,0
781,0,1,0
1,0,0,0
2,0,0,0
4,0,0,0
8,0,0,0
149,0,1,0
1,0,0,0
105,0,0,0
37,0,1,0
1,0,0,0
60,0,0,0
2,0,0,0
330,0,1,0
19,0,0,0
2,0,0,0
13,0,0,0
1,0,0,0
14,0,0,0
8,0,0,0
3,0,0,0
11,0,0,0
6,0,0,0
1,0,0,0
48,0,0,0
2,0,0,0
4,0,0,0
30,0,0,0
52,0,0,0
14,0,0,0
1,0,0,0
19,0,0,0
19,0,0,0
23,0,0,0
3,0,0,0
100,0,1,0
91,0,0,0
2,0,0,0
1,0,0,0
39,0,1,0
22,0,1,0
2,0,0,0
1,0,0,0
1,0,0,0
13,0,0,0
18,0,0,0
20,0,0,0
1,0,0,0
5,0,0,0
91,0,0,0
4,0,0,0
2226,1,4,0
4,0,0,0
11,0,0,0
23,0,0,0
9,0,0,0
17,0,0,0
8,0,0,0
1563,0,9,0
3,0,0,0
902,0,2,0
12,0,0,0
14,0,0,0
22,0,0,0
53,0,1,0
24,0,0,0
49,0,0,0
101,0,1,0
28,0,1,0
139,0,1,0
193,0,0,0
1,0,0,0
6,0,0,0
20,0,0,0
218,0,1,0
2,0,0,0
2,0,0,0
7,0,0,0
7,0,0,0
199,0,1,0
17,0,0,0
10,0,0,0
3,0,0,0
16,0,0,0
7,0,0,0
4,0,0,0
65,0,0,0
4,0,0,0
2,0,0,0
1,0,0,0
15,0,0,0
24,0,0,0
16,0,0,0
18,0,0,0
658,0,5,0
22,0,0,0
42,0,0,0
31,0,0,0
28,0,0,0
6,0,0,0
334,0,0,0
7,0,0,0
136,0,0,0
1042,0,1,0
7,0,0,0
59,0,1,0
57,0,0,0
2,0,0,0
4,0,0,0
14,0,0,0
13,0,0,0
33,0,0,0
1,0,0,0
4,0,0,0
9,0,0,0
2,0,0,0
7,0,0,0
38,0,0,0
8,0,0,0
94,0,0,0
23,0,0,0
4,0,0,0
34,0,0,0
1,0,0,0
13,0,0,0
12,0,0,0
18,0,0,0
15,0,0,0
887,0,3,0
58,0,0,0
10,0,0,0
6,0,0,0
34,0,0,0
19,0,0,0
1,0,0,0
41,0,0,0
1,0,0,0
5,0,0,0
14,0,0,0
10,0,0,0
6,0,0,0
13,0,0,0
1,0,0,0
1,0,0,0
26,0,0,0
39,0,0,0
2,0,0,0
8,0,0,0
6,0,0,0
106,0,1,0
17,0,0,0
4,0,0,0
9,0,0,0
10,0,0,0
519,2,4,1
128,0,0,0
114,0,1,0
10,0,0,0
256,0,2,0
21,0,0,0
5,0,0,0
136,0,0,0
1,0,0,0
19,0,0,0
19,0,0,0
42,0,0,0
6,0,0,0
23,0,0,0
229,0,0,0
22,0,0,0
11,0,0,0
7,0,0,0
40,0,0,0
17,0,0,0
1,0,0,0
4,0,0,0
2,0,0,0
10,0,0,0
11,0,0,0
5,0,0,0
75,0,0,0
16,0,0,0
1,0,0,0
3,0,0,0
1,0,0,0
1,0,0,0
53,0,0,0
18,0,0,0
7,0,0,0
22,0,0,0
20,0,0,0
16,0,0,0
8,0,0,0
36,0,0,0
50,0,0,0
70,0,0,0
3,0,0,0
1051,0,1,0
1,0,0,0
11,0,0,0
1,0,0,0
24,0,0,0
68,0,0,0
2,0,0,0
9,0,0,0
26,0,1,0
12,0,0,0
268,0,0,0
4,0,0,0
187,0,1,0
1,0,0,0
50,0,0,0
2,0,0,0
30,0,0,0
7,0,0,0
28,0,0,0
5,0,0,0
1,0,0,0
23,0,0,0
2,0,0,0
19,0,0,0
4,0,0,0
12,0,0,0
26,0,0,0
14,0,0,0
21,0,0,0
5,0,0,0
24,0,0,0
55,0,0,0
2,0,0,0
16,0,0,0
43,0,1,0
22,0,0,0
46,0,0,0
3,0,0,0
58,0,0,0
9,0,0,0
21,0,0,0
1,0,0,0
13,0,0,0
12,0,0,0
25,0,0,0
1,0,0,0
2,0,0,0
21,0,0,0
6,0,0,0
25,0,0,0
1,0,0,0
1182,0,7,0
13,0,0,0
1,0,0,0
59,0,1,0
5,0,0,0
11,0,0,0
16,0,0,0
19,0,0,0
1,0,0,0
21,0,0,0
85,0,0,0
3,0,0,0
94,0,0,0
1,0,0,0
9,0,0,0
64,0,0,0
9,0,0,0
1,0,0,0
116,0,0,0
2,0,0,0
7,0,0,0
16,0,0,0
19,0,0,0
1530,1,4,0
256,0,1,0
2,0,0,0
76,0,0,0
17,0,0,0
176,0,1,0
220,0,0,0
32,0,0,0
18,0,0,0
12,0,0,0
1114,1,3,0
1,0,0,0
18,0,0,0
108,0,0,0
10,0,0,0
22,0,0,0
2,0,0,0
10,0,0,0
9,0,0,0
15,0,0,0
163,0,0,0
5,0,0,0
3,0,0,0
15,0,0,0
1101,1,6,0
7,0,0,0
2,0,0,0
31,0,0,0
22,0,0,0
27,0,0,0
5044,0,11,0
95,0,0,0
11,0,0,0
13,0,0,0
94,0,0,0
1,0,0,0
1,0,0,0
47,0,2,0
25,0,0,0
1,0,0,0
6,0,0,0
27,0,0,0
7,0,0,0
22,0,0,0
29,0,0,0
1,0,0,0
1,0,0,0
17,0,0,0
38,0,0,0
7,0,0,0
2,0,0,0
5,0,0,0
1,0,0,0
1,0,0,0
5,0,0,0
8,0,0,0
37,0,0,0
18,0,0,0
17,0,0,0
77,0,0,0
12,0,0,0
18,0,0,0
11,0,0,0
26,0,0,0
16,0,0,0
13,0,0,0
14,0,0,0
19,0,0,0
58,0,0,0
22,0,0,0
8,0,0,0
14,0,0,0
77,0,0,0
57,0,0,0
1381,0,1,0
9,0,0,0
13,0,0,0
27,0,0,0
83,0,0,0
8,0,0,0
2,0,0,0
40,0,0,0
7,0,0,0
21,0,0,0
9,0,0,0
13,0,0,0
15,0,0,0
173,0,0,0
42,0,0,0
1,0,0,0
5,0,0,0
25,0,0,0
4,0,0,0
72,0,1,0
4,0,0,0
4,0,0,0
28,0,0,0
24,0,0,0
3,0,0,0
14,0,0,0
1,0,0,0
243,1,1,0
13,0,0,0
11,0,0,0
10,0,0,0
1,0,0,0
4,0,0,0
19,0,0,0
15,0,0,0
205,0,0,0
26,0,0,0
5398,0,14,0
56,0,0,0
12,0,0,0
1,0,0,0
400,0,4,1
1,0,0,0
11,0,0,0
11,0,0,0
296,0,0,0
46,0,0,0
25,0,0,0
2,0,0,0
614,0,3,0
16,0,0,0
4615,0,8,0
25,0,0,0
8,0,0,0
5,0,0,0
607,9,13,0
27,0,0,0
15,0,0,0
1102,0,1,0
27,0,0,0
8,0,0,0
23,0,0,0
16,0,0,0
9,0,0,0
1,0,0,0
17,0,0,0
15,0,0,0
7,0,0,0
5,0,0,0
1,0,0,0
10,0,1,0
37,0,0,0
17,0,0,0
15,0,0,0
12,0,0,0
10,0,0,0
12,0,0,0
443,0,0,0
1,0,0,0
6,0,0,0
29,0,0,0
201,0,0,0
96,0,1,0
16,0,0,0
15,0,0,0
4,0,0,0
40,0,0,0
7,0,0,0
1,0,0,0
59,0,0,0
13,0,1,0
7,0,0,0
7,0,0,0
1,0,0,0
6,0,0,0
22,0,0,0
107,0,0,0
13,0,0,0
10,0,0,0
13,0,0,0
8,0,0,0
40,0,0,0
1,0,0,0
4,0,0,0
4,0,0,0
3,0,0,0
28,0,0,0
19,0,0,0
6,0,0,0
77,0,1,0
33,0,0,0
43,0,0,0
46,0,1,0
12,0,1,0
94,0,0,0
15,0,0,0
11,0,0,0
478,0,6,0
18,0,0,0
5,0,0,0
2,0,0,0
16,0,0,0
1,0,0,0
12,0,0,0
448,0,2,0
24,0,0,0
6,0,0,0
1,0,0,0
9,0,0,0
1,0,0,0
38,0,0,0
13,0,0,0
12,0,0,0
18,0,0,0
22,0,0,0
27,0,0,0
10,0,0,0
29,0,0,0
24,0,0,0
1164,1,0,0
22,0,0,0
1,0,0,0
31,0,1,0
1,0,0,0
4,0,0,0
24,0,0,0
6,0,0,0
1,0,0,0
21,0,0,0
7,0,0,0
57,0,0,0
23,0,0,0
1,0,0,0
27,0,0,0
5,0,0,0
2,0,0,0
4,0,0,0
1195,0,5,0
41,0,0,0
58,0,1,0
21,0,0,0
1,0,0,0
12,0,0,0
92,0,0,0
22,0,0,0
19,0,0,0
11,0,0,0
9,0,0,0
8,0,0,0
3,0,0,0
444,0,5,1
8,0,0,0
8,0,0,0
5,0,0,0
185,0,0,0
6,0,0,0
9,0,0,0
31,0,1,0
22,0,0,0
40,0,0,0
153,0,0,0
62,0,1,0
86,0,0,0
479,0,0,0
7,0,0,0
7,0,0,0
19,0,0,0
11,0,0,0
1,0,0,0
14,0,0,0
73,0,0,0
559,0,0,0
134,0,5,0
10,0,0,0
57,0,0,0
26,0,0,0
9,0,0,0
12,0,0,0
7,0,0,0
26,0,0,0
2,0,0,0
17,0,0,0
65,0,0,0
54,0,0,0
148,0,0,0
10,0,0,0
7,0,0,0
6,0,0,0
18,0,0,0
157,0,0,0
145,0,1,0
17,0,0,0
11,0,0,0
2,0,0,0
95,0,0,0
13,0,0,0
3,0,0,0
6,0,0,0
128,0,0,0
17,0,0,0
24,0,0,0
16,0,0,0
2,0,0,0
9,0,0,0
1,0,0,0
11,0,0,0
30,0,0,0
1,0,0,0
2,0,0,0
7,0,0,0
22,0,0,0
1,0,0,0
16,0,0,0
16,0,0,0
4,0,0,0
8,0,1,0
3,0,0,0
15,0,0,0
59,0,0,0
16,0,0,0
230,0,4,0
1,0,0,0
5,0,0,0
14,0,0,0
2,0,0,0
33,0,0,0
1,0,0,0
21,0,0,0
1,0,0,0
37,0,0,0
60,0,0,0
5,0,0,0
9,0,0,0
13,0,0,0
3,0,0,0
6,0,0,0
3,0,0,0
1,0,0,0
6,0,0,0
1071,0,2,0
234,0,0,0
2,0,0,0
9,0,0,0
7,0,0,0
59,0,0,0
15,0,1,0
1,0,0,0
41,0,1,0
1,0,0,0
6,0,0,0
4,0,0,0
3,0,0,0
13,0,0,0
22,0,1,0
28,0,0,0
7,0,0,0
13,0,1,0
233,0,0,0
1,0,0,0
66,0,1,0
277,0,0,0
31,0,0,0
46,0,0,0
348,0,4,0
32,0,0,0
1,0,0,0
21,0,0,0
170,1,0,0
7,0,0,0
91,0,0,0
7,0,0,0
18,0,0,0
5,0,0,0
33,0,0,0
10,0,0,0
134,0,1,0
3,0,0,0
10,0,0,0
1,0,0,0
150,0,1,0
9,0,0,0
40,0,0,0
15,0,0,0
11,0,0,0
83,0,0,0
15,0,0,0
37,0,0,0
416,1,5,0
28,0,0,0
13,0,0,0
14,0,0,0
26,0,0,0
10,0,0,0
14,0,0,0
1,0,0,0
1,0,0,0
9,0,0,0
1246,3,6,0
2,0,0,0
854,0,6,0
1,0,0,0
15,0,0,0
18,0,0,0
158,0,0,0
13,0,1,0
1,0,0,0
8,0,1,0
6,0,0,0
17,0,0,0
11,0,0,0
1,0,0,0
10,0,0,0
1,0,0,0
437,0,0,0
7,0,0,0
4,0,0,0
6,0,0,0
5,0,0,0
8,0,0,0
328,0,1,0
412,0,2,0
9,0,0,0
6,0,1,0
27,0,0,0
16,0,0,0
20,0,0,0
1,0,0,0
27,0,0,0
10,0,0,0
9,0,0,0
3,0,0,0
15,0,0,0
4,0,0,0
10,0,0,0
1,0,0,0
1,0,0,0
1075,1,1,0
2,0,0,0
6,0,0,0
36,0,0,0
1,0,0,0
47,0,0,0
12,0,0,0
15,0,0,0
989,0,3,0
5,0,0,0
65,0,0,0
7,0,0,0
20,0,0,0
45,0,0,0
17,0,0,0
18,0,0,0
10,0,0,0
11,0,0,0
1,0,0,0
15,0,0,0
7,0,0,0
1,0,0,0
53,0,1,0
5,0,0,0
2,0,0,0
13,0,0,0
10,0,0,0
45,0,0,0
6,0,0,0
1,0,0,0
22,0,0,0
12,0,0,0
11,0,0,0
3,0,0,0
25,0,0,0
41,0,0,0
6,0,0,0
5,0,0,0
846,0,0,0
4,0,0,0
16,0,0,0
5,0,0,0
591,0,4,0
30,0,0,0
6,0,0,0
13,0,0,0
127,0,1,0
1,0,0,0
1067,0,2,0
2,0,0,0
1,0,0,0
9,0,0,0
63,0,0,0
3,0,0,0
102,0,0,0
1350,2,2,0
29,0,1,0
7,0,0,0
59,0,0,0
1124,0,5,0
5,0,0,0
131,0,1,0
165,0,0,0
1,0,0,0
19,0,0,0
9,0,0,0
9,0,0,0
1,0,0,0
124,0,0,0
2,0,0,0
27,0,0,0
13,0,0,0
12,0,0,0
2,0,0,0
5,0,0,0
42,0,0,0
176,0,5,1
2,0,0,0
12,0,0,0
3,0,0,0
9,0,0,0
38,0,0,0
1,0,0,0
132,0,1,0
1,0,0,0
17,0,0,0
38,0,0,0
1,0,0,0
7,0,0,0
5,0,0,0
31,0,0,0
1,0,0,0
36,0,0,0
1,0,0,0
7,0,0,0
16,0,0,0
2,0,0,0
12,0,0,0
62,0,0,0
1,0,0,0
29,0,0,0
21,0,0,0
22,0,0,0
1,0,0,0
1,0,0,0
31,0,0,0
207,0,1,0
12,0,0,0
31,0,0,0
27,0,0,0
43,0,0,0
1,0,0,0
6,0,0,0
9,0,0,0
22,0,0,0
1749,0,2,0
7,0,0,0
3571,2,20,0
5,0,0,0
16,0,0,0
30,0,0,0
162,0,0,0
7,0,0,0
1009,0,1,0
53,0,0,0
34,0,0,0
51,0,0,0
5,0,0,0
371,0,0,0
34,0,1,0
3,0,0,0
1,0,0,0
2,0,0,0
2,0,0,0
14,0,0,0
5,0,0,0
1,0,0,0
2738,2,5,0
7,0,0,0
6,0,0,0
11,0,0,0
5,0,0,0
4,0,0,0
1,0,0,0
19,0,0,0
14,0,0,0
4,0,0,0
50,0,0,0
11,0,0,0
93,0,0,0
6,0,0,0
10,0,0,0
13,0,0,0
8,0,0,0
24,0,1,0
7,0,0,0
52,0,0,0
7,0,0,0
20,0,0,0
26,0,0,0
10,0,0,0
11,0,0,0
17,0,0,0
1,0,0,0
12,0,0,0
107,0,0,0
23,0,0,0
1,0,0,0
3361,1,2,0
92,0,0,0
14,0,0,0
12,0,0,0
21,0,0,0
43,0,0,0
33,0,0,0
21,0,0,0
28,0,0,0
26,0,0,0
16,0,0,0
14,0,0,0
6,0,0,0
5,0,0,0
33,0,1,0
1,0,0,0
1,0,0,0
48,0,0,0
2,0,0,0
1,0,0,0
17,0,0,0
8,0,0,0
1,0,0,0
16,0,0,0
9,0,0,0
1,0,0,0
9,0,0,0
7,0,0,0
28,0,0,0
4,0,0,0
15,0,0,0
68,0,1,0
4,0,0,0
2386,1,15,0
7,0,0,0
2,0,0,0
7,0,0,0
25,0,0,0
4,0,0,0
362,0,1,0
4,0,0,0
95,0,2,0
14,0,0,0
2,0,0,0
14,0,0,0
31,0,1,0
15,0,0,0
10,0,0,0
6,0,0,0
28,0,0,0
42,0,1,0
57,0,0,0
14,0,0,0
6,0,0,0
28,0,0,0
14,0,0,0
196,0,0,0
17,0,0,0
16,0,0,0
30,0,0,0
1,0,0,0
38,0,0,0
92,0,0,0
386,0,1,0
15,0,0,0
33,0,0,0
9,0,0,0
14,0,0,0
12,0,0,0
18,0,0,0
24,0,0,0
2,0,0,0
39,0,0,0
6,0,0,0
72,0,0,0
117,0,0,0
3,0,0,0
9,0,0,0
22,0,0,0
3,0,0,0
194,0,1,0
198,0,0,0
148,0,2,0
1,0,0,0
11,0,0,0
1,0,0,0
5,0,0,0
1,0,0,0
15,0,0,0
2,0,0,0
56,0,0,0
1228,0,9,0
18,0,0,0
1,0,0,0
2,0,0,0
11,0,0,0
23,0,0,0
6,0,0,0
41,0,0,0
19,0,0,0
22,0,0,0
30,0,0,0
56,0,0,0
1107,0,5,0
384,0,1,0
24,0,0,0
3,0,0,0
47,0,0,0
33,0,0,0
1,0,0,0
18,0,0,0
13,0,0,0
87,0,0,0
12,0,0,0
10,0,0,0
1,0,0,0
40,0,0,0
96,0,1,0
11,0,0,0
11,0,0,0
776,0,5,0
3,0,0,0
61,0,0,0
7,0,0,0
4,0,0,0
9,0,0,0
7,0,0,0
38,0,0,0
1,0,0,0
1,0,0,0
32,0,0,0
11,0,0,0
6,0,0,0
82,0,0,0
1,0,0,0
23,0,0,0
32,0,0,0
6,0,0,0
4,0,0,0
12,0,0,0
5,0,0,0
6,0,0,0
25,0,0,0
28,0,0,0
26,0,0,0
13,0,0,0
6,0,0,0
2,0,0,0
18,0,0,0
105,0,0,0
2,0,0,0
1,0,0,0
10,0,0,0
18,0,0,0
43,0,0,0
11,0,0,0
14,0,0,0
11,0,0,0
1,0,0,0
20,0,0,0
66,0,0,0
1,0,0,0
15,0,0,0
45,0,0,0
2,0,0,0
40,0,0,0
7,0,0,0
11,0,0,0
17,0,0,0
12,0,0,0
64,0,1,0
21,0,0,0
190,0,1,0
14,0,0,0
42,0,0,0
13,0,0,0
7,0,0,0
2,0,0,0
